DT_MAJ_GDUNO,CD_ORGNS,NOM_COURT,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,TYPE_ORGNS,RESEAU,SITE_WEB,CD_ORGNS_RESP,NOM_ORGNS_RESP,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,NO_TEL
,713010,École de Beaucourt - Saint-Eusèbe,École de Beaucourt - Saint-Eusèbe,"111, rue de l'Église",,13015,Packington,P,G0L1Z0,1,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.786535,47.489695,Préscolaire - Primaire - Secondaire,Franco,418 854-3571
,713013,École de la Vallée-des-Lacs,École secondaire de la Vallée-des-Lacs,"149, rue Saint-Joseph",,13065,Saint-Michel-du-Squatec,M,G0L4H0,0,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.719668,47.882811,Primaire - Secondaire,Franco,418 854-2192
,713020,École secondaire de Dégelis,École secondaire de Dégelis,"385, avenue Principale",,13005,Dégelis,V,G5T1L3,0,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.644738,47.549791,Primaire - Secondaire,Franco,418 854-3421
,713022,École primaire du Transcontinental,École primaire du Transcontinental,"31, rue des Pins Est",,13025,Rivière-Bleue,M,G0L2B0,1,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-69.043089,47.43548,Préscolaire - Primaire - Secondaire,Franco,418 854-5672
,713037,École Notre-Dame,École Notre-Dame,"2422, rue Commerciale Sud",,13073,Témiscouata-sur-le-Lac,V,G0L1X0,1,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.794865,47.612823,Préscolaire - Primaire - Secondaire,Franco,418 854-6643
,713100,École Georges-Gauvin,École Georges-Gauvin,"234, rue Commerciale",,13080,Saint-Louis-du-Ha! Ha!,P,G0L3S0,1,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.978899,47.671949,Préscolaire - Primaire - Secondaire,Franco,418 854-2003
,713108,École La Source,École La Source,"149, rue Saint-Joseph",,13065,Saint-Michel-du-Squatec,M,G0L4H0,1,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.719668,47.882811,Préscolaire - Primaire - Secondaire,Franco,418 854-2192
,713121,École secondaire de Cabano,École secondaire de Cabano,"120, boulevard Phil-Latulippe",,13073,Témiscouata-sur-le-Lac,V,G0L1E0,0,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.884126,47.678656,Primaire - Secondaire,Franco,418 854-3640
,713127,École secondaire de Trois-Pistoles,École secondaire de Trois-Pistoles,"455, rue Jenkin",,11040,Trois-Pistoles,V,G0L4K0,0,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-69.175183,48.119402,Primaire - Secondaire,Franco,418 863-7710
,713132,École secondaire du Transcontinental,École secondaire du Transcontinental,"685, rang Notre-Dame-des-Champs",,13095,Pohénégamook,V,G0L1J0,0,1,1,0,0,École,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-69.158061,47.476921,Primaire - Secondaire,Franco,418 854-5500
,713308,CEA du Fleuve-et-des-Lacs,Centre d'éducation des adultes du Fleuve-et-des-Lacs,"30, rue Bérubé",,13073,Témiscouata-sur-le-Lac,V,G0L1E0,0,0,0,0,1,Centre éducation aux adultes,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.880675,47.681323,Éducation aux adultes,Franco,418 854-0720
,713401,CFP du Fleuve-et-des-Lacs,Centre de formation professionnelle du Fleuve-et-des-Lacs,"30, rue Bérubé",,13073,Témiscouata-sur-le-Lac,V,G0L1E0,0,0,0,1,0,Centre de formation professionnelle,Public,,713000,Centre de services scolaire du Fleuve-et-des-Lacs,-68.880675,47.681323,Formation professionnelle,Franco,418 854-0720
,714001,"École M-d'Arts, la Chant., N.D.S., Riou","École Moisson-d'Arts, La Chanterelle, Notre-Dame-du-Sourire et Riou","136, rue Saint-Jean-Baptiste",,12043,L'Isle-Verte,M,G0L1K0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.336836,48.015384,Préscolaire - Primaire,Franco,418 868-6836
,714002,École Vents-et-Marées et Desbiens,École Vents-et-Marées et Desbiens,"71, rue Beaupré",,12057,Cacouna,M,G0L1G0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.499031,47.917158,Préscolaire - Primaire,Franco,418 862-4266
,714003,École Vieux-Moulins et Saint-Modeste,École des Vieux-Moulins et Saint-Modeste,"3, rue du Collège",,12010,Saint-Hubert-de-Rivière-du-Loup,M,G0L3L0,1,1,1,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.153108,47.817163,Préscolaire - Primaire - Secondaire,Franco,418 868-6850
,714004,École Roy et Joly,École Roy et Joly,"72, rue Joly",,12072,Rivière-du-Loup,V,G5R3H5,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.540026,47.833002,Préscolaire - Primaire,Franco,418 862-5003
,714005,École internationale Saint-François-Xavi,École internationale Saint-François-Xavier,"8-A, rue Pouliot",,12072,Rivière-du-Loup,V,G5R3R8,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.534187,47.823447,Préscolaire - Primaire,Franco,418 862-6901
,714006,École La Croisée,École La Croisée,"10, rue Vézina",,12072,Rivière-du-Loup,V,G5R2H3,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.523429,47.827948,Préscolaire - Primaire,Franco,418 868-2392
,714007,École N.D.-du-Portage / Pèlerins,École Notre-Dame-du-Portage et Les Pèlerins,"539, route du Fleuve",,12080,Notre-Dame-du-Portage,M,G0L1Y0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.610991,47.767801,Préscolaire - Primaire,Franco,418 862-5081
,714008,École Lanouette,École Lanouette,"18, rue du Couvent",,12015,Saint-Antonin,V,G0L2J0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.477974,47.76076,Préscolaire - Primaire,Franco,418 867-1616
,714009,École de la Grande-Ourse,École de la Grande-Ourse,66 rue Alice-Savard,,12072,Rivière-du-Loup,V,G5R0P6,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.527066,47.852748,Préscolaire - Primaire,Franco,418 862-9744
,714010,"École H.-F.,Ste-Hélène,St-Louis","École Hudon-Ferland, Sainte-Hélène et Saint-Louis de Saint-Joseph","480, rue de l'École",,14035,Saint-Alexandre-de-Kamouraska,M,G0L2G0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.621221,47.68289,Préscolaire - Primaire,Franco,418 868-6840
,714011,"École Mgr-Boucher, St-Louis, St-Bruno","École Monseigneur-Boucher, Saint-Louis et Saint-Bruno","325, avenue Chapleau",,14018,Saint-Pascal,V,G0L3Y0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.81009,47.524249,Préscolaire - Primaire,Franco,418 856-7050
,714012,"École St-Ph.,N.-D.,J.-C.-Chapais","École Saint-Philippe, Notre-Dame et J.-C.-Chapais","11, rue de l'Église",,14060,Saint-Philippe-de-Néri,P,G0L4A0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.885096,47.466685,Préscolaire - Primaire,Franco,418 856-7056
,714014,École Sacré-Coeur,École Sacré-Coeur,"1005, 6e Avenue Pilote",,14082,La Pocatière,V,G0R1Z0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-70.030267,47.3699,Préscolaire - Primaire,Franco,418 856-2823
,714015,"École M.-Mont.,Orée-Bois, Étoi.F","École de la Marée-Montante, de l'Orée-des-Bois et de l'Étoile-Filante","1032, rue de la Seigneurie",,17065,Saint-Roch-des-Aulnaies,M,G0R4E0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-70.183912,47.30877,Préscolaire - Primaire,Franco,418 856-7045
,714016,"École Vents-M.,Pruchière, Amitié","École des Vents-et-Marées, de la Pruchière et de l'Amitié","12, rue de la Pruchière",,14070,Saint-Pacôme,M,G0L3X0,1,1,0,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.953353,47.40922,Préscolaire - Primaire,Franco,418 856-7047
,714021,École secondaire de Rivière-du-Loup,École secondaire de Rivière-du-Loup,"320, rue Saint-Pierre",,12072,Rivière-du-Loup,V,G5R3V3,0,0,1,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.542021,47.826101,Secondaire,Franco,418 862-8203
,714022,École secondaire Chanoine-Beaudet,École secondaire Chanoine-Beaudet,"525, avenue de l'Église",,14018,Saint-Pascal,V,G0L3Y0,0,0,1,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.805988,47.528792,Secondaire,Franco,418 856-7030
,714023,École polyvalente La Pocatière,École polyvalente La Pocatière,"950, 12e Avenue Boulevard Dallaire",,14082,La Pocatière,V,G0R1Z0,0,0,1,0,0,École,Public,https://www.csskamloup.gouv.qc.ca,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-70.024834,47.368924,Secondaire,Franco,418 856-2413
,714310,CEA de Kam.-Rivière-du-Loup,Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup,"30, rue Delage",,12072,Rivière-du-Loup,V,G5R3N8,0,0,0,0,1,Centre éducation aux adultes,Public,https://cea.csskamloup.gouv.qc.ca/secteurs/,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.531969,47.824311,Éducation aux adultes,Franco,418 862-8277
,714402,CFP Pavillon-de-l'Avenir,Centre de formation professionnelle Pavillon-de-l'Avenir,"65, rue Sainte-Anne",,12072,Rivière-du-Loup,V,G5R1P3,0,0,0,1,0,Centre de formation professionnelle,Public,https://cfppa.csskamloup.gouv.qc.ca/,714000,Centre de services scolaire de Kamouraska-Rivière-du-Loup,-69.537506,47.82899,Formation professionnelle,Franco,418 862-8204
,721006,École Boisjoli--des Deux-Lacs,École Boisjoli--des Deux-Lacs,"247, rue Principale",,91005,Lac-Bouchette,M,G0W1V0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-des-deux-lacs-lac-bouchette/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.1848,48.257681,Préscolaire - Primaire,Franco,418 275-7852
,721009,École de la Rivière,École de la Rivière,"967, rue Principale",,91030,Sainte-Hedwidge,M,G0W2R0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-de-la-riviere-sainte-hedwidge/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.359779,48.47934,Préscolaire - Primaire,Franco,418 275-2075
,721011,École Benoît-Duhamel,École Benoît-Duhamel,"947, boulevard Marcotte",,91025,Roberval,V,G8H2A7,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-benoit-duhamel-roberval/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.226028,48.519804,Préscolaire - Primaire,Franco,418 275-0404
,721012,École Notre-Dame,École Notre-Dame,"830, boulevard Saint-Joseph",,91025,Roberval,V,G8H2L5,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-notre-dame-roberval/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.220595,48.51762,Préscolaire - Primaire,Franco,418 275-3932
,721014,École Jolivent--L'Arbrisseau,École Jolivent--L'Arbrisseau,"1536, rue Principale",,91020,Chambord,M,G0W1G0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-jolivent-chambord/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.064022,48.429696,Préscolaire - Primaire,Franco,418 275-4330
,721016,École Cité étudiante,École Cité étudiante,"171, boulevard de La Jeunesse",,91025,Roberval,V,G8H2N9,0,0,1,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/cite-etudiante-roberval/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.231106,48.501471,Secondaire,Franco,418 275-3110
,721030,École Maria-Goretti,École Maria-Goretti,"4971, rue des Saules",,91050,La Doré,P,G8J1G8,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-maria-goretti-la-dore/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.650799,48.712629,Préscolaire - Primaire,Franco,418 275-1720
,721031,École Carrefour étudiant,École Carrefour étudiant,"3079, rue De Saint-Méthode",,91042,Saint-Félicien,V,G8K3C2,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-carrefour-etudiant-saint-felicien/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.412247,48.72717,Préscolaire - Primaire,Franco,418 275-4812
,721032,École Hébert,École Hébert,"1298, rue L.-W.- Leclerc",,91042,Saint-Félicien,V,G8K2N4,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-hebert-saint-felicien/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.452631,48.648779,Préscolaire - Primaire,Franco,418 275-0988
,721033,École Monseigneur Bluteau,École Monseigneur Bluteau,"1275, 3e Rue",,91042,Saint-Félicien,V,G8K2B5,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-mgr-bluteau-saint-felicien/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.446129,48.645146,Préscolaire - Primaire,Franco,418 275-1519
,721035,École Jeanne-Mance--Pie XII,École Jeanne-Mance--Pie XII,"623, rue Principale",,91035,Saint-Prime,M,G8J1T3,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-jeanne-mance-saint-prime/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.337196,48.592895,Préscolaire - Primaire,Franco,418 275-0053
,721039,Polyvalente des Quatre-Vents,Polyvalente des Quatre-Vents,"1099, boulevard Hamel",,91042,Saint-Félicien,V,G8K2R4,0,0,1,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/polyvalente-des-quatre-vents-saint-felicien/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.45609,48.647551,Secondaire,Franco,418 275-4585
,721051,École Sainte-Marie,École Sainte-Marie,"1017, rue du Centre-Sportif",,92040,Normandin,V,G8M4L7,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-sainte-marie-normandin/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.525991,48.836834,Préscolaire - Primaire,Franco,418 276-5883
,721053,École Jean XXIII--Saint-Lucien,École Jean XXIII--Saint-Lucien,"47, avenue du Moulin",,92045,Saint-Thomas-Didyme,M,G0W1P0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-jean-xxiii-saint-thomas-didyme/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.662917,48.909303,Préscolaire - Primaire,Franco,418 276-8735
,721056,École Sainte-Lucie,École Sainte-Lucie,"327, rue de l'Église",,92030,Albanel,M,G8M3E9,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-sainte-lucie-albanel/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.442748,48.882166,Préscolaire - Primaire,Franco,418 276-7605
,721059,École Notre-Dame-de-Lourdes,École Notre-Dame-de-Lourdes,"604, rue de la Fabrique",,92055,Girardville,M,G0W1R0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-notre-dame-de-lourdes-girardville/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.545351,49.003448,Préscolaire - Primaire,Franco,418 276-8142
,721061,Polyvalente de Normandin,Polyvalente de Normandin,"1285, avenue du Rocher",,92040,Normandin,V,G8M3X4,0,0,1,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/polyvalente-de-normandin-normandin/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.523444,48.838084,Secondaire,Franco,418 276-6855
,721074,École Sacré-Coeur--Sainte-Thérèse,École Sacré-Coeur--Sainte-Thérèse,"242, 3e Avenue",,92022,Dolbeau-Mistassini,V,G8L2V4,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-sainte-therese-dolbeau-mistassini/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.228259,48.87534,Préscolaire - Primaire,Franco,418 276-5101
,721078,École Bon-Pasteur,École Bon-Pasteur,"451, rue de l'Église",,92015,Sainte-Jeanne-d'Arc,VL,G0W1E0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-bon-pasteur-sainte-jeanne-darc/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.084236,48.86579,Préscolaire - Primaire,Franco,418 276-3268
,721080,École N.-Dame-des-Anges-St-Louis-de-Gonz,École Notre-Dame-des-Anges--Saint-Louis-de-Gonzague,"68, rue Savard",,92022,Dolbeau-Mistassini,V,G8L4L3,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-notre-dame-des-anges-dolbeau-mistassini/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.202744,48.890402,Préscolaire - Primaire,Franco,418 276-2763
,721083,École La Source--Les Prés Verts,École La Source--Les Prés Verts,"712, rue Principale",,92005,Saint-Augustin,P,G0W1K0,1,1,0,0,0,École,Public,https://csspb.gouv.qc.ca/ecoles/ecole-les-pres-verts-saint-augustin/,721000,Centre de services scolaire du Pays-des-Bleuets,-71.944224,48.805349,Préscolaire - Primaire,Franco,418 276-4294
,721085,École secondaire des Grandes-Rivières,École secondaire des Grandes-Rivières,"300, avenue Jean-Dolbeau",,92022,Dolbeau-Mistassini,V,G8L2T7,0,0,1,0,0,École,Public,,721000,Centre de services scolaire du Pays-des-Bleuets,-72.228739,48.87051,Secondaire,Franco,418 276-0984
,721301,CEA Le Parcours--Le Tremplin,Centre d'éducation des adultes du Parcours-et-du-Tremplin,"1840, rue Provencher",,92022,Dolbeau-Mistassini,V,G8L2A6,0,0,0,0,1,Centre éducation aux adultes,Public,https://csspb.gouv.qc.ca/ecoles/cea-le-parcours/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.235976,48.885131,Éducation aux adultes,Franco,418 276-3445
,721302,CEA L'Envol--Le Retour,Centre d'éducation des adultes L'Envol--Le Retour,"654, boulevard Saint-Joseph",,91025,Roberval,V,G8H2L2,0,0,0,0,1,Centre éducation aux adultes,Public,https://csspb.gouv.qc.ca/ecoles/cea-le-retour/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.219813,48.513735,Éducation aux adultes,Franco,418 275-5130
,721403,CFP du Pays-des-Bleuets,Centre de formation professionnelle du Pays-des-Bleuets,"400, 2e Avenue",,92022,Dolbeau-Mistassini,V,G8L3C6,0,0,0,1,0,Centre de formation professionnelle,Public,https://csspb.gouv.qc.ca/ecoles/test-1/,721000,Centre de services scolaire du Pays-des-Bleuets,-72.230078,48.870248,Formation professionnelle,Franco,418 276-8654
,722002,École secondaire Camille-Lavoie,École secondaire Camille-Lavoie,"500, avenue des Métiers Sud",,93042,Alma,V,G8B3C4,0,0,1,0,0,École,Public,https://www.ecolecamillelavoie.com,722000,Centre de services scolaire du Lac-Saint-Jean,-71.65597,48.543468,Secondaire,Franco,418 669-6062
,722003,Pavillon Wilbrod-Dufour,Pavillon Wilbrod-Dufour,"850, avenue Bégin Sud",,93042,Alma,V,G8B2X6,0,0,1,0,0,École,Public,https://www.pavillonwilbroddufour.com,722000,Centre de services scolaire du Lac-Saint-Jean,-71.65444,48.539922,Secondaire,Franco,418 669-6063
,722004,École Curé-Hébert,École Curé-Hébert,"250, rue Turgeon",,93022,Hébertville,M,G8N1S1,0,0,1,0,0,École,Public,https://www.ecolecurehebert.com,722000,Centre de services scolaire du Lac-Saint-Jean,-71.678957,48.39117,Secondaire,Franco,418 669-6064
